timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,stage,trajectory_type
1782704543481593,2,14,0.0025553517,0.015479864,-0.049654663,-0.0035395557,0.0030193313,-0.00022910903,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704543531519,2,14,0.003632052,0.015364082,-0.04929252,-0.002718789,0.0029557971,-0.0001168639,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704543581630,2,14,0.0045195813,0.015371456,-0.04923901,-0.0019746649,0.0028767704,7.2916824e-05,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704543631503,2,14,0.0053363736,0.015534767,-0.049277768,-0.0013532917,0.0029723363,-7.20684e-05,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704543681558,2,14,0.0059752665,0.015839735,-0.049444154,-0.0010402128,0.0032324784,4.9279388e-05,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704543731533,2,14,0.006412248,0.016258838,-0.04973963,-0.0007385814,0.0034361295,-8.6095635e-05,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704543781657,2,14,0.006623937,0.016598655,-0.049890295,-0.0006364914,0.0037028717,-0.000109738474,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704543831536,2,14,0.006634312,0.016811319,-0.050007388,-0.00069586834,0.0039710584,-0.0003166069,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704543881519,2,14,0.0065122913,0.016813057,-0.050208047,-0.0008563665,0.0039791153,-0.00036529466,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704543931507,2,14,0.0064170817,0.016415954,-0.05061221,-0.00095689506,0.0036523857,-0.00024433958,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704543981572,2,14,0.0063960403,0.015853751,-0.050998837,-0.0010549079,0.0031119469,-0.00032971677,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544031560,2,14,0.0063599166,0.015286652,-0.051390752,-0.0011621787,0.0027036697,-0.0003079509,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544081585,2,14,0.00634872,0.014736587,-0.051760226,-0.0013943755,0.0022954799,-0.00016076879,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544131659,2,14,0.006339369,0.013991007,-0.05213043,-0.0013774568,0.0019068535,-0.0001750812,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544181513,2,14,0.006407127,0.013249358,-0.052357733,-0.0015765133,0.0013707979,-0.00018750138,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544231628,2,14,0.0065278485,0.01228478,-0.05249323,-0.0017227423,0.0007726409,-0.00014633188,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544281582,2,14,0.0067370087,0.011268537,-0.052734613,-0.0016448747,7.3945186e-05,-0.00018158268,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544331887,2,14,0.0071777264,0.010129236,-0.05318351,-0.0015504496,-0.00076130795,-0.00037691763,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544381566,2,14,0.0077771395,0.009271257,-0.0536132,-0.0009929186,-0.0013069431,-0.0004939075,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544431635,2,14,0.008595296,0.008479132,-0.054075554,-0.00030596065,-0.0017942365,-0.0006071174,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544481547,2,14,0.009535983,0.007663966,-0.054502264,0.0003562782,-0.002296706,-0.0007730009,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544531603,2,14,0.010817954,0.006689992,-0.054965645,0.0013934213,-0.0027125832,-0.0010351813,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544581522,2,14,0.012012444,0.0058868504,-0.055353463,0.002195516,-0.0031942297,-0.0012109444,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544631576,2,14,0.013336287,0.0051106717,-0.055616647,0.002991612,-0.003457013,-0.0012035392,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544681616,2,14,0.014680654,0.004418417,-0.055882603,0.004027712,-0.0037882465,-0.0011128446,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544731585,2,14,0.016041957,0.0036383104,-0.056256577,0.004844036,-0.004195643,-0.0011435437,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544781681,2,14,0.017012283,0.002816726,-0.056741044,0.005479255,-0.0046231253,-0.0014188054,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544831572,2,14,0.01787252,0.0018547504,-0.057303265,0.0060789795,-0.005296624,-0.0016172419,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544881545,2,14,0.018719994,0.0008391109,-0.05789803,0.0066411155,-0.005914936,-0.001851091,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544931586,2,14,0.019699087,-0.00040226034,-0.058613166,0.0074382643,-0.006732466,-0.0020309337,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704544981508,2,14,0.020471474,-0.001488041,-0.0592898,0.0076395273,-0.007087469,-0.0020806945,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545031541,2,14,0.021040073,-0.0024145264,-0.05992572,0.0030204065,0.00023679265,-0.004011231,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545081528,2,14,0.021452116,-0.0028901377,-0.06051384,0.006997284,0.006074897,-0.0061476068,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545131527,2,14,0.022053601,-0.0031163183,-0.061681658,0.0091573475,0.0067213164,-0.027667487,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545181557,2,14,0.022675043,-0.0031990474,-0.064292654,0.013418381,0.0064137224,-0.065813385,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545231592,2,14,0.02357175,-0.0031333582,-0.06929891,0.020858519,0.005582114,-0.12003408,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545281592,2,14,0.024820164,-0.00305136,-0.07750112,0.030321235,0.003927734,-0.18867047,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545331566,2,14,0.026817832,-0.0031386258,-0.09199667,0.042840492,0.00027992507,-0.28359768,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545381563,2,14,0.02905064,-0.0034691954,-0.10896096,0.05309094,-0.0040350095,-0.3644857,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545431631,2,14,0.031277094,-0.0040015886,-0.12620541,0.060753148,-0.00821476,-0.42425078,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545481694,2,14,0.034818184,-0.0050984393,-0.15456286,0.06936044,-0.01465274,-0.49575454,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545531559,2,14,0.038670387,-0.006480398,-0.18701038,0.07564678,-0.021320466,-0.55390024,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545581563,2,14,0.042082768,-0.00801464,-0.21738043,0.079339325,-0.02710302,-0.594545,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545631551,2,14,0.045530293,-0.009906006,-0.24960479,0.081481166,-0.032962658,-0.6393721,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545681719,2,14,0.04891214,-0.012171777,-0.28490743,0.08186688,-0.039165128,-0.73370785,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545731560,2,14,0.052719433,-0.015197096,-0.33290684,0.07902289,-0.045424946,-0.87217706,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545781597,2,14,0.055732638,-0.018018281,-0.37965924,0.073114075,-0.04813896,-0.95261514,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545831548,2,14,0.058312494,-0.020847889,-0.42986703,0.0643478,-0.04736754,-1.0007803,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545881670,2,14,0.060301483,-0.023443157,-0.48217404,0.053206276,-0.0425412,-1.0283331,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545931496,2,14,0.061890718,-0.025852157,-0.5442452,0.038335025,-0.031345606,-1.045485,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704545981546,2,14,0.06263287,-0.027135177,-0.59768665,0.024568897,-0.017280301,-1.0523118,0.0,0.0,-2.0,pre_figure8_hover,figure8
1782704546031606,2,14,0.062804624,-0.02742963,-0.6510201,0.010805664,0.00065634697,-1.0534983,0.007863314851630781,0.00943568609607593,-2.0,figure8,figure8
1782704546081572,2,14,0.062352702,-0.026524767,-0.70391935,-0.0025327704,0.021517213,-1.0493798,0.015711484434347493,0.0188514541426267,-2.0,figure8,figure8
1782704546131630,2,14,0.061044212,-0.023715138,-0.7646095,-0.01690132,0.04884788,-1.0371794,0.023572967478919744,0.0282797003987799,-2.0,figure8,figure8
1782704546181584,2,14,0.05931592,-0.019628083,-0.8153245,-0.027625086,0.073482454,-1.0195597,0.031416790314125385,0.03768153848317979,-2.0,figure8,figure8
1782704546231599,2,14,0.05724125,-0.013976246,-0.8646241,-0.03664899,0.098200925,-0.9952152,0.03926815826052693,0.04708544527321838,-2.0,figure8,figure8
1782704546281625,2,14,0.055001985,-0.006681367,-0.91221625,-0.0434383,0.12239568,-0.9642044,0.047118900981034176,0.05647987852828801,-2.0,figure8,figure8
1782704546331776,2,14,0.052233063,0.0036238974,-0.9652017,-0.049159028,0.148491,-0.91974175,0.05498625093941435,0.06588367545967616,-2.0,figure8,figure8
1782704546381613,2,14,0.049915764,0.013832295,-1.0081732,-0.05182303,0.16835067,-0.875541,0.06280109144538502,0.07521255127515729,-2.0,figure8,figure8
1782704546431543,2,14,0.047651388,0.02494232,-1.0486627,-0.05297806,0.18517558,-0.82632023,0.07062655692113326,0.08454022821047583,-2.0,figure8,figure8
1782704546481560,2,14,0.04554267,0.036821757,-1.0864232,-0.0528192,0.1988349,-0.77369195,0.07846137904529185,0.09386339363887622,-2.0,figure8,figure8
1782704546531623,2,14,0.04332172,0.0514023,-1.1268809,-0.05091576,0.210603,-0.71010554,0.08629851017869329,0.10317187013975943,-2.0,figure8,figure8
1782704546581600,2,14,0.041659262,0.06440815,-1.158324,-0.048242606,0.21706928,-0.6550678,0.09411687478818397,0.1124389255132937,-2.0,figure8,figure8
1782704546631590,2,14,0.04023152,0.07748079,-1.1868203,-0.04469523,0.21976379,-0.6013732,0.10193144224796685,0.12168062973575866,-2.0,figure8,figure8
1782704546681714,2,14,0.039044015,0.09032954,-1.2124872,-0.04069117,0.21883136,-0.550743,0.10976063833383455,0.13091696386276425,-2.0,figure8,figure8
1782704546731532,2,14,0.03805987,0.10477546,-1.2391319,-0.034968555,0.21283904,-0.49675307,0.11753520547443001,0.14006464275746625,-2.0,figure8,figure8
1782704546781596,2,14,0.037621,0.11646025,-1.259536,-0.029788319,0.20413348,-0.4560743,0.12534102872789865,0.1492230646131919,-2.0,figure8,figure8
1782704546831513,2,14,0.03760301,0.12722833,-1.2780371,-0.023844158,0.1920037,-0.42080668,0.13311618686544913,0.15831781353745306,-2.0,figure8,figure8
1782704546881517,2,14,0.038127948,0.1367958,-1.2949486,-0.017149214,0.17673641,-0.3911594,0.14089682533249934,0.1673895344865087,-2.0,figure8,figure8
1782704546931918,2,14,0.03931326,0.14624009,-1.3132048,-0.0086794775,0.15539853,-0.3628789,0.14873030842316387,0.17649131950437033,-2.0,figure8,figure8
1782704546981603,2,14,0.04080341,0.15285331,-1.3278866,-0.0011193978,0.13506602,-0.34363282,0.15644342857786236,0.18542055391462592,-2.0,figure8,figure8
1782704547031823,2,14,0.04268344,0.1581014,-1.3418555,0.006979047,0.11361093,-0.32791153,0.16422979349020653,0.19439987888714047,-2.0,figure8,figure8
1782704547081653,2,14,0.044891503,0.16196968,-1.3553095,0.014924321,0.091492005,-0.31514165,0.1719457180039134,0.20326179802367011,-2.0,figure8,figure8
1782704547131710,2,14,0.04781638,0.1648086,-1.3704402,0.024412509,0.06554188,-0.30334482,0.17968616845968963,0.2121139126649662,-2.0,figure8,figure8
1782704547181649,2,14,0.05058657,0.16593175,-1.3830938,0.032399006,0.04420434,-0.2951689,0.18739722492935054,0.22089280329974617,-2.0,figure8,figure8
1782704547231622,2,14,0.053645976,0.1659124,-1.3955259,0.040386517,0.023989853,-0.2878252,0.19510204761469924,0.22962331369598082,-2.0,figure8,figure8
1782704547281756,2,14,0.056948986,0.16478184,-1.4078138,0.048144493,0.0055213124,-0.2811357,0.2028196939624887,0.23832517182448854,-2.0,figure8,figure8
1782704547331679,2,14,0.06101586,0.16206156,-1.4219136,0.057024673,-0.013721909,-0.27431586,0.21049228059727706,0.24693157248955389,-2.0,figure8,figure8
1782704547381538,2,14,0.0646469,0.15870154,-1.433783,0.06391639,-0.02788262,-0.26860178,0.21814214041988864,0.25546635000605417,-2.0,figure8,figure8
1782704547431657,2,14,0.06846041,0.15455814,-1.4453492,0.07064245,-0.0396208,-0.26284868,0.22581825894528862,0.2639822984690369,-2.0,figure8,figure8
1782704547481673,2,14,0.07243484,0.14986742,-1.4566624,0.0768184,-0.048750184,-0.25724867,0.2334647759319191,0.2724156449941949,-2.0,figure8,figure8
1782704547531691,2,14,0.077103235,0.14391074,-1.4695342,0.08338163,-0.0559676,-0.25042352,0.2410972068694073,0.28078208836374113,-2.0,figure8,figure8
1782704547581643,2,14,0.08122134,0.13869356,-1.4803565,0.088423826,-0.05885843,-0.24461788,0.24870475593153935,0.28906834702779,-2.0,figure8,figure8
1782704547631551,2,14,0.08533854,0.13349745,-1.4909651,0.09316829,-0.059199292,-0.23894727,0.2562902083672735,0.2972761017552406,-2.0,figure8,figure8
1782704547681845,2,14,0.08957322,0.12853493,-1.5012667,0.097619146,-0.056475967,-0.23327787,0.2639183429203795,0.3054733500995707,-2.0,figure8,figure8
1782704547731671,2,14,0.09472444,0.12345629,-1.5129619,0.10241593,-0.04971202,-0.22702233,0.27145934636767494,0.3135192271626901,-2.0,figure8,figure8
1782704547781523,2,14,0.09944845,0.119869925,-1.5227883,0.10651945,-0.041149892,-0.22183405,0.2789876642623029,0.32149244560648316,-2.0,figure8,figure8
1782704547831521,2,14,0.104487605,0.11715886,-1.5323844,0.11060966,-0.030335028,-0.21686964,0.28652078511482376,0.3294097466251821,-2.0,figure8,figure8
1782704547881592,2,14,0.10967624,0.11529367,-1.5417991,0.11426337,-0.017323729,-0.212007,0.29404728010678033,0.3372572486342002,-2.0,figure8,figure8
1782704547931884,2,14,0.11577266,0.114244364,-1.5525262,0.11828972,-0.00017715449,-0.2067313,0.3015886538179807,0.3450553496156994,-2.0,figure8,figure8
1782704547982084,2,14,0.12104148,0.114463456,-1.5615735,0.121444196,0.01584788,-0.20242749,0.30909744453445004,0.35275326944841107,-2.0,figure8,figure8
1782704548031610,2,14,0.1262955,0.11586283,-1.5704615,0.124517016,0.032998927,-0.1983214,0.31648662750726425,0.3602619077024377,-2.0,figure8,figure8
1782704548081752,2,14,0.13164933,0.11852411,-1.579207,0.12753217,0.05084524,-0.1943738,0.3239481450812635,0.3677750266952234,-2.0,figure8,figure8
1782704548131591,2,14,0.13786386,0.12322358,-1.5891724,0.130693,0.07200435,-0.18982527,0.3313446331857229,0.3751522884858565,-2.0,figure8,figure8
1782704548181605,2,14,0.1432435,0.12853454,-1.5976403,0.13338678,0.09009332,-0.18580668,0.33874663544829936,0.38246295834234634,-2.0,figure8,figure8
1782704548231615,2,14,0.14873734,0.13503747,-1.6060193,0.1359551,0.10806838,-0.18206006,0.34612728370278556,0.3896787753659624,-2.0,figure8,figure8
1782704548281554,2,14,0.15441784,0.14254512,-1.6142528,0.138617,0.12539454,-0.1786695,0.3534760206150683,0.39678825160631287,-2.0,figure8,figure8
1782704548331690,2,14,0.16147655,0.15257719,-1.6237135,0.14187299,0.14449404,-0.17478578,0.36083204539728014,0.40382770101112175,-2.0,figure8,figure8
1782704548381598,2,14,0.1677913,0.1619318,-1.6316905,0.14475282,0.15947352,-0.17142248,0.3681322367454536,0.41073549291396366,-2.0,figure8,figure8
1782704548431604,2,14,0.17429584,0.17188987,-1.6395085,0.14768443,0.17298436,-0.16801801,0.3754240655296064,0.41755557554018125,-2.0,figure8,figure8
1782704548481760,2,14,0.18114547,0.18228543,-1.6471691,0.15088739,0.18492104,-0.16484547,0.3827145284508966,0.4242926278461536,-2.0,figure8,figure8
1782704548531567,2,14,0.18950288,0.19488302,-1.6559658,0.15457393,0.196767,-0.16132362,0.3899308397684104,0.43087863711431273,-2.0,figure8,figure8
1782704548581510,2,14,0.19685201,0.20612743,-1.6633763,0.15750666,0.20514566,-0.15822531,0.39714268398146224,0.4373765161004802,-2.0,figure8,figure8
1782704548631509,2,14,0.20429474,0.21774009,-1.6706614,0.16030225,0.21216723,-0.15505806,0.4043383121990858,0.4437739916858262,-2.0,figure8,figure8
1782704548681531,2,14,0.21185307,0.22956568,-1.6777611,0.16286068,0.21776447,-0.15192121,0.41151229705841247,0.45006484675103214,-2.0,figure8,figure8
1782704548731585,2,14,0.22074148,0.24344082,-1.685828,0.16553546,0.2223591,-0.14816663,0.4186653432777888,0.4562483899882666,-2.0,figure8,figure8
1782704548781493,2,14,0.22850598,0.25526795,-1.6926053,0.16766806,0.22449888,-0.14506045,0.4257718635578374,0.4623016662406916,-2.0,figure8,figure8
1782704548831571,2,14,0.2363827,0.2669619,-1.6992791,0.16958998,0.22551906,-0.14187501,0.4328762404670154,0.4682612897727624,-2.0,figure8,figure8
1782704548881479,2,14,0.24440841,0.27849033,-1.7058272,0.17149167,0.22541116,-0.13886414,0.4399297092369627,0.4740852590523804,-2.0,figure8,figure8
1782704548931810,2,14,0.25399348,0.29166332,-1.7133038,0.17374557,0.22406037,-0.13545452,0.4470157198323565,0.4798406749924234,-2.0,figure8,figure8
1782704548981654,2,14,0.26229298,0.30264398,-1.7196004,0.17536703,0.22167948,-0.13260393,0.4540057302890724,0.4854222532649744,-2.0,figure8,figure8
1782704549031535,2,14,0.27067927,0.31335193,-1.725738,0.1767134,0.21866475,-0.12976117,0.4609728299034419,0.4908886294274768,-2.0,figure8,figure8
1782704549081473,2,14,0.27917638,0.32372898,-1.7317722,0.1780176,0.21472721,-0.12711738,0.4679197670184423,0.4962406762892432,-2.0,figure8,figure8
1782704549131527,2,14,0.28926247,0.3354977,-1.7386951,0.1793229,0.2096177,-0.12397849,0.47485385164361915,0.5014825166627843,-2.0,figure8,figure8
1782704549181493,2,14,0.29794586,0.34537348,-1.7444158,0.180318,0.20490655,-0.121288486,0.48174641649255917,0.5065914299554973,-2.0,figure8,figure8
1782704549231504,2,14,0.3066262,0.35516405,-1.7499673,0.1808187,0.20033245,-0.11863196,0.48861559771204455,0.5115800428066604,-2.0,figure8,figure8
1782704549281493,2,14,0.31523365,0.3649196,-1.7553208,0.18121056,0.19589657,-0.11587889,0.49545146606554163,0.5164401512066371,-2.0,figure8,figure8
1782704549331637,2,14,0.32520968,0.3760274,-1.761375,0.18155713,0.19043857,-0.11282916,0.5022780080219758,0.5211874858252701,-2.0,figure8,figure8
1782704549381572,2,14,0.33361217,0.3852856,-1.7664423,0.1815455,0.18575397,-0.11050327,0.5090449390542814,0.5257863743855292,-2.0,figure8,figure8
1782704549431522,2,14,0.3417832,0.39424616,-1.7715342,0.18113187,0.18106736,-0.10834924,0.5157826883146832,0.5302572741395152,-2.0,figure8,figure8
1782704549481500,2,14,0.34961006,0.40301725,-1.7766225,0.18056676,0.17633033,-0.106271036,0.5224925177887088,0.5346000508248491,-2.0,figure8,figure8
1782704549531693,2,14,0.35842967,0.41309422,-1.7823985,0.17946845,0.17119527,-0.103676826,0.5291986011300902,0.5388287398153981,-2.0,figure8,figure8
1782704549581485,2,14,0.3656853,0.42161483,-1.7871652,0.17798862,0.16694793,-0.10143449,0.5358187585712295,0.5428913682579474,-2.0,figure8,figure8
1782704549631610,2,14,0.3726494,0.4299423,-1.7917876,0.17608322,0.16286148,-0.099401504,0.5424499875876568,0.5468469334431716,-2.0,figure8,figure8
1782704549681468,2,14,0.37937286,0.4380417,-1.796365,0.1741041,0.15870987,-0.09740577,0.5490126835502912,0.5506469966079768,-2.0,figure8,figure8
1782704549731479,2,14,0.38700816,0.44739142,-1.801645,0.17162473,0.15433213,-0.0949519,0.5555615873324831,0.5543229443961956,-2.0,figure8,figure8
1782704549781464,2,14,0.393461,0.455427,-1.806082,0.16947567,0.15078461,-0.09291385,0.5620727948554416,0.557860238923022,-2.0,figure8,figure8
1782704549831521,2,14,0.39994872,0.46343744,-1.8104553,0.16756627,0.14744963,-0.090964556,0.5685587212784851,0.5612648048741556,-2.0,figure8,figure8
1782704549881567,2,14,0.40640333,0.47145158,-1.8147373,0.16561897,0.14419498,-0.088952504,0.5750080199886722,0.5645298365736994,-2.0,figure8,figure8
1782704549931498,2,14,0.41393036,0.48076367,-1.819526,0.16347705,0.14059177,-0.08654798,0.5814070352706887,0.5676482775354278,-2.0,figure8,figure8
1782704549981470,2,14,0.4204082,0.48866805,-1.8233767,0.16194208,0.13746318,-0.08444861,0.5877756550354637,0.5706295106442685,-2.0,figure8,figure8
1782704550031480,2,14,0.4270293,0.496409,-1.8270371,0.1607943,0.13427289,-0.08237024,0.5941128034302823,0.5734721856619259,-2.0,figure8,figure8
1782704550081480,2,14,0.43376273,0.5038973,-1.8307054,0.15980546,0.13100204,-0.08069508,0.6004119888983667,0.5761727631030233,-2.0,figure8,figure8
1782704550131601,2,14,0.44168657,0.5121471,-1.8349514,0.1589403,0.12672786,-0.07874866,0.606689314704736,0.578737224824727,-2.0,figure8,figure8
1782704550181656,2,14,0.44843978,0.5187669,-1.8384185,0.15809613,0.122626185,-0.07691781,0.6129207094387581,0.5811550539183904,-2.0,figure8,figure8
1782704550231504,2,14,0.455195,0.5249195,-1.8416934,0.15736426,0.11799814,-0.075128555,0.6190887814892685,0.5834201087530378,-2.0,figure8,figure8
1782704550281517,2,14,0.46200264,0.5305911,-1.8447611,0.15668339,0.11310526,-0.073563874,0.6252391997897792,0.5855488977480419,-2.0,figure8,figure8
1782704550331581,2,14,0.4701031,0.53686064,-1.8480809,0.1559662,0.10741314,-0.07188894,0.6313571241208727,0.5875350446442205,-2.0,figure8,figure8
1782704550381496,2,14,0.47718018,0.5420474,-1.8507559,0.15564294,0.1024018,-0.07044392,0.637417979162265,0.589370596311866,-2.0,figure8,figure8
1782704550431517,2,14,0.4843884,0.5471365,-1.8533273,0.1553503,0.09769284,-0.06924206,0.6434524129452529,0.5910646653360486,-2.0,figure8,figure8
1782704550481484,2,14,0.49170837,0.55210495,-1.8558986,0.15495552,0.09318239,-0.06823753,0.6494406721369586,0.5926111832928876,-2.0,figure8,figure8
1782704550531732,2,14,0.5002924,0.55763656,-1.859066,0.15464093,0.08804848,-0.067140296,0.655422292368539,0.5940191459028472,-2.0,figure8,figure8
1782704550581585,2,14,0.5076884,0.562055,-1.8620386,0.15446055,0.08358314,-0.06649033,0.6613164853144948,0.5952697470702835,-2.0,figure8,figure8
1782704550631467,2,14,0.5151655,0.56622875,-1.8652241,0.15424907,0.079116955,-0.06580046,0.6671735150555023,0.5963749375712032,-2.0,figure8,figure8
1782704550681574,2,14,0.52270925,0.5701827,-1.8686755,0.15425402,0.07481808,-0.064937815,0.6730158324450737,0.5973376854877809,-2.0,figure8,figure8
1782704550731488,2,14,0.5317459,0.57469815,-1.8728616,0.15418658,0.07009572,-0.06365369,0.6787941285030678,0.5981495517460007,-2.0,figure8,figure8
1782704550781499,2,14,0.5396864,0.5785064,-1.8765969,0.15398614,0.0663671,-0.0622309,0.6845417899636694,0.5988154875193183,-2.0,figure8,figure8
1782704550831462,2,14,0.5477506,0.582192,-1.8803151,0.1538148,0.06278345,-0.06068427,0.690241692441402,0.5993331788669883,-2.0,figure8,figure8
1782704550881493,2,14,0.5559136,0.5857689,-1.8839357,0.15351383,0.059086554,-0.058777887,0.6959069135533175,0.5997036273520568,-2.0,figure8,figure8
1782704550931452,2,14,0.56555134,0.58988225,-1.8880312,0.15310515,0.055016186,-0.05650557,0.7015209543984617,0.599925702271611,-2.0,figure8,figure8
1782704550981531,2,14,0.5739687,0.59342086,-1.8914349,0.15258972,0.051876314,-0.05428252,0.7071051615317174,0.5999999999937041,-2.0,figure8,figure8
1782704551031611,2,14,0.5825283,0.5970156,-1.8946943,0.15218948,0.048722237,-0.052213863,0.7126457347615366,0.599925785485595,-2.0,figure8,figure8
1782704551081556,2,14,0.59236413,0.6011827,-1.8983376,0.15146758,0.04527325,-0.049944848,0.7181274676376748,0.5997038728517698,-2.0,figure8,figure8
1782704551131642,2,14,0.6005004,0.6047624,-1.9012718,0.15038513,0.042631365,-0.047830384,0.7235802591917937,0.5993330664399943,-2.0,figure8,figure8
1782704551181476,2,14,0.6083998,0.6082933,-1.9039929,0.14875004,0.0398308,-0.045829892,0.7289611825414484,0.598816856374195,-2.0,figure8,figure8
1782704551231465,2,14,0.61723936,0.61254495,-1.9069192,0.14650097,0.036634248,-0.043788884,0.7343138788731138,0.5981515971131973,-2.0,figure8,figure8
1782704551281481,2,14,0.6244854,0.6161323,-1.9092627,0.14406241,0.033962037,-0.04210615,0.7396242481017125,0.5973383275222196,-2.0,figure8,figure8
1782704551331644,2,14,0.6314666,0.6195217,-1.9114561,0.14158325,0.030972613,-0.040523455,0.744904397094653,0.5963745320745336,-2.0,figure8,figure8
1782704551381491,2,14,0.6383112,0.62267727,-1.9134505,0.13896817,0.02799193,-0.039020963,0.7501054411477588,0.5952701007627066,-2.0,figure8,figure8
1782704551431672,2,14,0.6450762,0.6254811,-1.9152751,0.13632178,0.02462204,-0.037728548,0.7552948059732814,0.5940108419864057,-2.0,figure8,figure8
1782704551481524,2,14,0.6529787,0.6283517,-1.9172626,0.13331401,0.020511607,-0.036351133,0.7604037941031946,0.5926136320084133,-2.0,figure8,figure8
1782704551531460,2,14,0.6598033,0.6305491,-1.9188497,0.13092285,0.016875077,-0.035290472,0.7654745171335647,0.591068383817833,-2.0,figure8,figure8
1782704551581506,2,14,0.6665702,0.6324392,-1.9203126,0.12862475,0.01316415,-0.034392156,0.7705092794605265,0.5893737484848031,-2.0,figure8,figure8
1782704551631541,2,14,0.6742345,0.63424146,-1.9217882,0.12584068,0.008655634,-0.03352748,0.7754952851926625,0.5875338628932035,-2.0,figure8,figure8
1782704551681613,2,14,0.6794524,0.63528717,-1.9227483,0.12367,0.0052282377,-0.03303486,0.7804370021920515,0.5855472959310598,-2.0,figure8,figure8
1782704551731458,2,14,0.68628705,0.63641053,-1.9240217,0.120568454,0.00030168274,-0.032422062,0.7853083695643491,0.5834258259000584,-2.0,figure8,figure8
1782704551781495,2,14,0.69166625,0.6371554,-1.9250653,0.11746672,-0.0038279132,-0.032175478,0.7901501396695455,0.5811522691393707,-2.0,figure8,figure8
1782704551831498,2,14,0.6967755,0.6378622,-1.9261177,0.114370346,-0.0077901795,-0.032099087,0.794939781470213,0.5787368372325835,-2.0,figure8,figure8
1782704551881506,2,14,0.7018,0.63857573,-1.9272544,0.11134463,-0.011450486,-0.031961784,0.7996809418483086,0.576178283720363,-2.0,figure8,figure8
1782704551931572,2,14,0.7076268,0.63926893,-1.9287095,0.10821416,-0.01556463,-0.031955734,0.8043780572161101,0.5734743704626681,-2.0,figure8,figure8
1782704551981461,2,14,0.712443,0.639747,-1.9299433,0.10561801,-0.01898716,-0.031873744,0.8090092132698727,0.5706388184552026,-2.0,figure8,figure8
1782704552031515,2,14,0.71627104,0.6400926,-1.9309318,0.10351648,-0.021710524,-0.031818677,0.8136056374969346,0.5676530952148431,-2.0,figure8,figure8
1782704552081622,2,14,0.72134,0.64049536,-1.9323089,0.10074031,-0.025109237,-0.03146339,0.8181566578588702,0.5645235548007193,-2.0,figure8,figure8
1782704552131488,2,14,0.7260345,0.6407074,-1.9335649,0.09804133,-0.028504126,-0.031351037,0.8226354081453571,0.5612702305533512,-2.0,figure8,figure8
