timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,position_error_xy,position_error_3d
1782792366976413,2,14,-0.02589745,-0.016004525,-0.014895871,-0.011006295,0.003464625,0.003571552,0.0,0.0,-2.0,nan,nan,nan,offboard,square,baseline,0.030443764109927374,1.985337512055238
1782792367026385,2,14,-0.025963817,-0.015516879,-0.015019327,-0.011258182,0.003782254,0.003600408,0.0,0.0,-2.0,nan,nan,nan,offboard,square,baseline,0.03024720393536121,1.9852111136261235
1782792367076381,2,14,-0.025974257,-0.015032951,-0.015265629,-0.011337715,0.004010507,0.0035074477,0.0,0.0,-2.0,nan,nan,nan,offboard,square,baseline,0.0300108583566677,1.9849612954351554
1782792367126393,2,14,-0.02585445,-0.014419508,-0.01566644,-0.011403449,0.0043865363,0.0032423527,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.029603627742960978,1.9845543127069156
1782792367176392,2,14,-0.02559387,-0.013950695,-0.016000643,-0.011243716,0.0046690884,0.002929552,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.029149066073869564,1.9842135145906992
1782792367226354,2,14,-0.025154697,-0.01356179,-0.016243696,-0.010871259,0.004688931,0.002737108,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.028577630353685712,1.9839621287084626
1782792367276508,2,14,-0.024631884,-0.013236203,-0.016351655,-0.010500011,0.004820134,0.0025809987,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.02796295392327093,1.9838453772535347
1782792367326391,2,14,-0.023929587,-0.013135763,-0.016354948,-0.010010404,0.0045364457,0.0025096054,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.027297864884937673,1.9838328784919779
1782792367376380,2,14,-0.02333611,-0.013280222,-0.016399696,-0.0095719015,0.0042421287,0.002356087,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.02685029565231427,1.9837819812795123
1782792367426390,2,14,-0.022704123,-0.013598655,-0.016522035,-0.009081478,0.0038248405,0.0021099537,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.026465083003282312,1.9836545221996176
1782792367476562,2,14,-0.021985315,-0.014015456,-0.016609892,-0.008463753,0.0033093947,0.0019565804,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.026072726626688834,1.9835614316335062
